Type,Ligne,Identifiant de l'élément,Structure,Statut de l'élément,Nom base français,Nom attribut français,Nom frontière français,Code de la catégorie,Tags français,Unité français,Contributeur,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Type poste,Nom poste français,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
,Elément,15675,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Philippines",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Philippines,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.481,,,,,,,,,,,,,,,,
,Elément,15676,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Singapour",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Singapour,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.499,,,,,,,,,,,,,,,,
,Elément,15677,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Sri Lanka",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Sri Lanka,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.379,,,,,,,,,,,,,,,,
,Elément,15678,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Thaïlande",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Thaïlande,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.513,,,,,,,,,,,,,,,,
,Elément,15679,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Viêtnam",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Viêt Nam,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.432,,,,,,,,,,,,,,,,
,Elément,15680,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Chine",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Chine,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.766,,,,,,,,,,,,,,,,
,Elément,15681,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Argentine",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Argentine,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.367,,,,,,,,,,,,,,,,
,Elément,15682,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Bolivie",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Bolivie,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.423,,,,,,,,,,,,,,,,
,Elément,15683,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Brésil",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Brésil,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.0868,,,,,,,,,,,,,,,,
,Elément,15684,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Colombie",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Colombie,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.176,,,,,,,,,,,,,,,,
,Elément,15685,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Costa rica",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Costa rica,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.0557,,,,,,,,,,,,,,,,
,Elément,15686,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Cuba",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Cuba,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,
,Elément,15687,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Dominicaine. République",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Dominicaine. République,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.589,,,,,,,,,,,,,,,,
,Elément,15688,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Équateur",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Équateur,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.389,,,,,,,,,,,,,,,,
,Elément,15689,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, El Salvador",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,El Salvador,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.223,,,,,,,,,,,,,,,,
,Elément,15690,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Guatemala",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Guatemala,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.286,,,,,,,,,,,,,,,,
,Elément,15691,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Haïti",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Haïti,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.538,,,,,,,,,,,,,,,,
,Elément,15692,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Honduras",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Honduras,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.332,,,,,,,,,,,,,,,,
,Elément,15693,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Jamaïque",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Jamaïque,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.711,,,,,,,,,,,,,,,,
,Elément,15694,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Antilles Néerlandaises",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Antilles Néerlandaises,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.707,,,,,,,,,,,,,,,,
,Elément,15695,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Nicaragua",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Nicaragua,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,
,Elément,15696,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Panama",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Panama,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.298,,,,,,,,,,,,,,,,
,Elément,15698,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Pérou",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Pérou,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.289,,,,,,,,,,,,,,,,
,Elément,15699,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Trinité-et-Tobago",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Trinité-et-Tobago,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,
,Elément,15700,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Uruguay",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Uruguay,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.081,,,,,,,,,,,,,,,,
,Elément,15701,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Venezuela",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Venezuela,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.264,,,,,,,,,,,,,,,,
,Elément,15702,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Bahreïn",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Bahreïn,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,
,Elément,15704,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Iraq",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Iraq,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,Elément,15705,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Jordanie",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Jordanie,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.566,,,,,,,,,,,,,,,,
,Elément,15706,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Koweït",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Koweït,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.842,,,,,,,,,,,,,,,,
,Elément,15707,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Liban",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Liban,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.709,,,,,,,,,,,,,,,,
,Elément,15708,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Oman",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Oman,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.794,,,,,,,,,,,,,,,,
,Elément,15709,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Qatar",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Qatar,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.494,,,,,,,,,,,,,,,,
,Elément,15710,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Arabie Saoudite",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Arabie Saoudite,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.737,,,,,,,,,,,,,,,,
,Elément,15711,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Syrie",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Syrie,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.594,,,,,,,,,,,,,,,,
,Elément,15712,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Émirats Arabes Unis",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Émirats Arabes Unis,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.598,,,,,,,,,,,,,,,,
,Elément,15713,élément non décomposé,Valide générique,Électricité,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Yémen",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Autre pays du monde,Yémen,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.655,,,,,,,,,,,,,,,,
,Elément,15714,élément non décomposé,Valide générique,Électricité en Europe,mix moyen,,Electricité > Mix réseau électrique > Autres pays du monde,"Electricité hors France, Union européenne à 27",kgCO2e/kWh,ADEME,CO2 emissions from fuel combustion - hightlights 2013,http://www.iea.org/statistics/topics/co2emissions/,AIE (Agence Internationale de l'Energie),Europe,Union européenne à 27,Novembre 2014,Novembre 2014,déc-17,10%,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,
,Elément,24303,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Réunion,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,0.78,0.764,3.64E-4,0,7.16E-3,SF6,7.98E-3,,,,,,,,,0,0
,Poste,24303,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Réunion,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion à la centrale,,0.701,0.693,3.64E-4,0,7.16E-3,SF6,0,,,,,,,,,0,0
,Poste,24303,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Réunion,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Emissions fugitives,,7.98E-3,0,0,0,0,SF6,7.98E-3,,,,,,,,,0,0
,Poste,24303,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Réunion,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.071,0.071,0,0,0,SF6,0,,,,,,,,,0,0
,Elément,24304,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Mayotte,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,0.78,0.765,3.43E-4,0,6.74E-3,SF6,7.52E-3,,,,,,,,,0,0
,Poste,24304,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Mayotte,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion à la centrale,,0.686,0.679,3.43E-4,0,6.74E-3,SF6,0,,,,,,,,,0,0
,Poste,24304,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Mayotte,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Emissions fugitives,,7.52E-3,0,0,0,0,SF6,7.52E-3,,,,,,,,,0,0
,Poste,24304,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Mayotte,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.086,0.086,0,0,0,SF6,0,,,,,,,,,0,0
,Elément,24305,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Guadeloupe,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,0.702,0.688,3.21E-4,0,6.31E-3,SF6,7.07E-3,,,,,,,,,0,0
,Poste,24305,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Guadeloupe,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion à la centrale,,0.612,0.605,3.21E-4,0,6.31E-3,SF6,0,,,,,,,,,0,0
,Poste,24305,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Guadeloupe,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Emissions fugitives,,7.07E-3,0,0,0,0,SF6,7.07E-3,,,,,,,,,0,0
,Poste,24305,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Guadeloupe,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.083,0.083,0,0,0,SF6,0,,,,,,,,,0,0
,Elément,24306,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Martinique,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,0.84,0.825,3.43E-4,0,6.74E-3,SF6,7.52E-3,,,,,,,,,0,0
,Poste,24306,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Martinique,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion à la centrale,,0.716,0.709,3.43E-4,0,6.74E-3,SF6,0,,,,,,,,,0,0
,Poste,24306,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Martinique,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Emissions fugitives,,7.52E-3,0,0,0,0,SF6,7.52E-3,,,,,,,,,0,0
,Poste,24306,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Martinique,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.116,0.116,0,0,0,SF6,0,,,,,,,,,0,0
,Elément,24307,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Guyane,Novembre 2014,Novembre 2019,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,0.953,0.35,0,0.6,3.19E-3,,,,,,,,,,,0,0
,Poste,24307,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Guyane,Novembre 2014,Novembre 2019,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion à la centrale,,0.314,0.311,0,0,3.19E-3,,,,,,,,,,,0,0
,Poste,24307,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Guyane,Novembre 2014,Novembre 2019,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Emissions fugitives,,0,0,0,0,0,,,,,,,,,,,0,0
,Poste,24307,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Guyane,Novembre 2014,Novembre 2019,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Emissions fugitives,barrage de Petit Saut,0.6,0,0,0.6,0,,,,,,,,,,,0,0
,Poste,24307,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Guyane,Novembre 2014,Novembre 2019,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.039,0.039,0,0,0,,,,,,,,,,,0,0
,Elément,24308,élément décomposé par poste et par gaz,Valide générique,Électricité,mix moyen,consommation,Electricité > Mix réseau électrique > Outre mer,"Electricité France outre mer, Info GES",kgCO2e/kWh,ADEME,,,,Outre-mer,Corse,Novembre 2014,Novembre 2014,déc-20,15%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,0.594,0.583,2.57E-4,0,5.05E-3,SF6,5.70E-3,,,,,,,,,0,0
